sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;19;Session genius.core.session.Session@64e46634 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;BoulwareNegotiationParty;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.642;26;;30rounds;Yes;No;4;0.39908;0.89154;0.00000;0.49808;2.87610;BoulwareNegotiationParty@563;ABMPAgent2@564;BoulwareNegotiationParty@565;ExampleAgent@566;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.0;0.8915385873292463;0.857142025;0.0;0.0;0.0;0.0;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;18;Session genius.core.session.Session@b99dafe failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;BoulwareNegotiationParty;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@6390dc48 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;BoulwareNegotiationParty;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@63ecae9f failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;BoulwareNegotiationParty;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.675;29;;30rounds;Yes;No;4;0.58505;0.78571;0.05877;0.35744;2.73769;BoulwareNegotiationParty@579;BoulwareNegotiationParty@580;ImprovedRandomAgent@581;ExampleAgent@582;0.595;0.5850525701993788;0.7719269225810125;0.7857136;0.595;0.5850525701993788;0.7719269225810125;0.7857136;0.595;0.5850525701993788;0.7719269225810125;0.7857136;0.0;0.0;0.0;0.0;0.595;0.5850525701993788;0.7719269225810125;0.7857136;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.624;28;;30rounds;Yes;No;4;0.60714;0.85774;0.00000;0.29739;2.89461;ImprovedRandomAgent@583;BoulwareNegotiationParty@584;ImprovedRandomAgent@585;ExampleAgent@586;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.0;0.0;0.0;0.0;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.990;28;;30rounds;Yes;No;4;0.60714;0.85774;0.00000;0.29739;2.89461;ExampleAgent@587;BoulwareNegotiationParty@588;ImprovedRandomAgent@589;ExampleAgent@590;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;0.0;0.0;0.0;0.0;0.7708333333333334;0.6588887341087437;0.8577432019496707;0.6071422750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;19;Session genius.core.session.Session@54cc8a59 failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ImprovedRandomAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.595;31;;30rounds;Yes;No;4;0.23831;0.61905;0.33888;0.67170;2.05464;BoulwareNegotiationParty@595;ImprovedRandomAgent@596;ImprovedRandomAgent@597;ExampleAgent@598;0.6074999999999999;0.23830642100932292;0.5897911856523558;0.619047075;0.6074999999999999;0.23830642100932292;0.5897911856523558;0.619047075;0.6074999999999999;0.23830642100932292;0.5897911856523558;0.619047075;0.0;0.0;0.0;0.0;0.6074999999999999;0.23830642100932292;0.5897911856523558;0.619047075;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.472;28;;30rounds;Yes;No;4;0.57143;0.83346;0.00000;0.25976;2.97284;ImprovedRandomAgent@599;ImprovedRandomAgent@600;ImprovedRandomAgent@601;ExampleAgent@602;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.0;0.0;0.0;0.0;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.858;25;;30rounds;Yes;No;4;0.60714;0.84506;0.00000;0.24624;2.99118;ExampleAgent@603;ImprovedRandomAgent@604;ImprovedRandomAgent@605;ExampleAgent@606;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.0;0.0;0.0;0.0;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;21;Session genius.core.session.Session@71ce3d42 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ImprovedRandomAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.564;28;;30rounds;Yes;No;4;0.54762;0.89253;0.00000;0.26054;2.89630;BoulwareNegotiationParty@611;ExampleAgent@612;ImprovedRandomAgent@613;ExampleAgent@614;0.7216666666666667;0.892528230487994;0.7344889447415774;0.5476186000000001;0.7216666666666667;0.892528230487994;0.7344889447415774;0.5476186000000001;0.7216666666666667;0.892528230487994;0.7344889447415774;0.5476186000000001;0.0;0.0;0.0;0.0;0.7216666666666667;0.892528230487994;0.7344889447415774;0.5476186000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.642;29;;30rounds;Yes;No;4;0.63095;0.74468;0.10666;0.26171;2.75521;ImprovedRandomAgent@615;ExampleAgent@616;ImprovedRandomAgent@617;ExampleAgent@618;0.7233333333333333;0.6562408416703054;0.7446835460022269;0.6309518000000001;0.7233333333333333;0.6562408416703054;0.7446835460022269;0.6309518000000001;0.7233333333333333;0.6562408416703054;0.7446835460022269;0.6309518000000001;0.0;0.0;0.0;0.0;0.7233333333333333;0.6562408416703054;0.7446835460022269;0.6309518000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.895;29;;30rounds;Yes;No;4;0.61827;0.76163;0.06935;0.31055;2.73775;ExampleAgent@619;ExampleAgent@620;ImprovedRandomAgent@621;ExampleAgent@622;0.6316666666666666;0.6182661042734765;0.7616291338439743;0.7261897750000001;0.6316666666666666;0.6182661042734765;0.7616291338439743;0.7261897750000001;0.6316666666666666;0.6182661042734765;0.7616291338439743;0.7261897750000001;0.0;0.0;0.0;0.0;0.6316666666666666;0.6182661042734765;0.7616291338439743;0.7261897750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;20;Session genius.core.session.Session@77188122 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;ImprovedRandomAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.638;26;;30rounds;Yes;No;4;0.39908;0.89154;0.00000;0.49808;2.87610;BoulwareNegotiationParty@627;ABMPAgent2@628;ImprovedRandomAgent@629;ExampleAgent@630;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.0;0.8915385873292463;0.857142025;0.0;0.0;0.0;0.0;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.376;21;;30rounds;Yes;No;4;0.70238;0.81982;0.00000;0.17434;3.05243;ImprovedRandomAgent@631;ABMPAgent2@632;ImprovedRandomAgent@633;ExampleAgent@634;0.7883333333333333;0.7418981716525881;0.8198157802456745;0.7023802750000001;0.7883333333333333;0.7418981716525881;0.8198157802456745;0.7023802750000001;0.7883333333333333;0.0;0.8198157802456745;0.7023802750000001;0.0;0.0;0.0;0.0;0.7883333333333333;0.7418981716525881;0.8198157802456745;0.7023802750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;18;Session genius.core.session.Session@d9730a9 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ImprovedRandomAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@483b470a failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ImprovedRandomAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.820;27;;30rounds;Yes;No;4;0.62489;0.86583;0.00000;0.14970;2.95062;BoulwareNegotiationParty@643;BoulwareNegotiationParty@644;ExampleAgent@645;ExampleAgent@646;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;0.0;0.0;0.0;0.0;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.837;29;;30rounds;Yes;No;4;0.65972;0.79762;0.07859;0.20248;2.88397;ImprovedRandomAgent@647;BoulwareNegotiationParty@648;ExampleAgent@649;ExampleAgent@650;0.7516666666666668;0.6597245064663787;0.6749556054270357;0.79761835;0.7516666666666668;0.6597245064663787;0.6749556054270357;0.79761835;0.7516666666666668;0.6597245064663787;0.6749556054270357;0.79761835;0.0;0.0;0.0;0.0;0.7516666666666668;0.6597245064663787;0.6749556054270357;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.883;20;;30rounds;Yes;No;4;0.59524;0.95238;0.00000;0.24554;2.92092;ExampleAgent@651;BoulwareNegotiationParty@652;ExampleAgent@653;ExampleAgent@654;0.7216666666666667;0.9523769815965673;0.6516396056070828;0.5952375999999999;0.7216666666666667;0.9523769815965673;0.6516396056070828;0.5952375999999999;0.7216666666666667;0.9523769815965673;0.6516396056070828;0.5952375999999999;0.0;0.0;0.0;0.0;0.7216666666666667;0.9523769815965673;0.6516396056070828;0.5952375999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;20;Session genius.core.session.Session@71412b45 failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ExampleAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.795;26;;30rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;BoulwareNegotiationParty@659;ImprovedRandomAgent@660;ExampleAgent@661;ExampleAgent@662;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.0;0.0;0.0;0.0;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.797;31;;30rounds;Yes;No;4;0.44028;0.73202;0.11964;0.43112;2.57492;ImprovedRandomAgent@663;ImprovedRandomAgent@664;ExampleAgent@665;ExampleAgent@666;0.6883333333333334;0.4402834218748606;0.7320180515894015;0.7142850749999999;0.6883333333333334;0.4402834218748606;0.7320180515894015;0.7142850749999999;0.6883333333333334;0.4402834218748606;0.7320180515894015;0.7142850749999999;0.0;0.0;0.0;0.0;0.6883333333333334;0.4402834218748606;0.7320180515894015;0.7142850749999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.840;19;;30rounds;Yes;No;4;0.63000;0.82487;0.00000;0.26427;2.92798;ExampleAgent@667;ImprovedRandomAgent@668;ExampleAgent@669;ExampleAgent@670;0.63;0.8248744419522236;0.8183402113214985;0.654761325;0.63;0.8248744419522236;0.8183402113214985;0.654761325;0.63;0.8248744419522236;0.8183402113214985;0.654761325;0.0;0.0;0.0;0.0;0.63;0.8248744419522236;0.8183402113214985;0.654761325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;20;Session genius.core.session.Session@3abd6e6f failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ExampleAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.729;20;;30rounds;Yes;No;4;0.24791;0.93333;0.00000;0.62523;2.73094;BoulwareNegotiationParty@675;ExampleAgent@676;ExampleAgent@677;ExampleAgent@678;0.9333333333333335;0.24790870595432846;0.6211322653946793;0.9285706;0.9333333333333335;0.24790870595432846;0.6211322653946793;0.9285706;0.9333333333333335;0.24790870595432846;0.6211322653946793;0.9285706;0.0;0.0;0.0;0.0;0.9333333333333335;0.24790870595432846;0.6211322653946793;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.793;22;;30rounds;Yes;No;4;0.59893;0.81829;0.04604;0.28492;2.88544;ImprovedRandomAgent@679;ExampleAgent@680;ExampleAgent@681;ExampleAgent@682;0.7658333333333334;0.5989343590718792;0.8182929273894154;0.7023803;0.7658333333333334;0.5989343590718792;0.8182929273894154;0.7023803;0.7658333333333334;0.5989343590718792;0.8182929273894154;0.7023803;0.0;0.0;0.0;0.0;0.7658333333333334;0.5989343590718792;0.8182929273894154;0.7023803;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.814;19;;30rounds;Yes;No;4;0.43565;0.72619;0.15631;0.43509;2.51679;ExampleAgent@683;ExampleAgent@684;ExampleAgent@685;ExampleAgent@686;0.6866666666666666;0.43565188243986336;0.6682810888226692;0.72618985;0.6866666666666666;0.43565188243986336;0.6682810888226692;0.72618985;0.6866666666666666;0.43565188243986336;0.6682810888226692;0.72618985;0.0;0.0;0.0;0.0;0.6866666666666666;0.43565188243986336;0.6682810888226692;0.72618985;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.807;24;;30rounds;Yes;No;4;0.60714;0.72000;0.11619;0.25596;2.69381;ABMPAgent2@687;ExampleAgent@688;ExampleAgent@689;ExampleAgent@690;0.72;0.6857810475478452;0.6808907858755234;0.6071423;0.72;0.6857810475478452;0.6808907858755234;0.6071423;0.0;0.6857810475478452;0.6808907858755234;0.6071423;0.0;0.0;0.0;0.0;0.72;0.6857810475478452;0.6808907858755234;0.6071423;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.584;26;;30rounds;Yes;No;4;0.39908;0.89154;0.00000;0.49808;2.87610;BoulwareNegotiationParty@691;ABMPAgent2@692;ExampleAgent@693;ExampleAgent@694;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.0;0.8915385873292463;0.857142025;0.0;0.0;0.0;0.0;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;20;Session genius.core.session.Session@39110047 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;ExampleAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@686b3e6f failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ExampleAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@137db298 failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ExampleAgent;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@7ed57aa8 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.418;24;;30rounds;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;ImprovedRandomAgent@711;BoulwareNegotiationParty@712;ABMPAgent2@713;ExampleAgent@714;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.0;0.7380946000000002;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.838;24;;30rounds;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;ExampleAgent@715;BoulwareNegotiationParty@716;ABMPAgent2@717;ExampleAgent@718;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.0;0.7380946000000002;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;21;Session genius.core.session.Session@59c5b2da failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.602;29;;30rounds;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;BoulwareNegotiationParty@723;ImprovedRandomAgent@724;ABMPAgent2@725;ExampleAgent@726;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.0;0.7380946000000002;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;11;Session genius.core.session.Session@42c33f7b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;25;Session genius.core.session.Session@11d5de16 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ImprovedRandomAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@5e149076 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@5666bd46 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
